0:04.460,0.076
0:04.463,0.071
0:04.467,0.067
0:04.470,0.064
0:04.473,0.060
0:04.477,0.057
0:04.480,0.054
0:04.483,0.051
0:04.487,0.049
0:04.490,0.046
0:04.493,0.044
0:04.497,0.041
0:04.500,0.038
0:04.503,0.035
0:04.507,0.032
0:04.510,0.028
0:04.513,0.022
0:04.517,0.015
0:04.520,0.010
0:04.523,0.005
0:04.527,0.001
0:04.530,-0.002
0:04.533,-0.006
0:04.537,-0.009
0:04.540,-0.011
0:04.543,-0.012
0:04.547,-0.013
0:04.550,-0.013
0:04.553,-0.013
0:04.557,-0.014
0:04.560,-0.015
0:04.563,-0.016
0:04.567,-0.017
0:04.570,-0.018
0:04.573,-0.019
0:04.577,-0.020
0:04.580,-0.023
0:04.583,-0.023
0:04.587,-0.019
0:04.590,-0.017
0:04.593,-0.016
0:04.597,-0.016
0:04.600,-0.015
0:04.603,-0.015
0:04.607,-0.015
0:04.610,-0.015
0:04.613,-0.015
0:04.617,-0.014
0:04.620,-0.013
0:04.623,-0.013
0:04.627,-0.012
0:04.630,-0.012
0:04.633,-0.011
0:04.637,-0.010
0:04.640,-0.009
0:04.643,-0.008
0:04.647,-0.006
0:04.650,-0.006
0:04.653,-0.005
0:04.657,-0.004
0:04.660,-0.002
0:04.663,0.002
0:04.667,0.006
0:04.670,0.008
0:04.673,0.006
0:04.677,0.001
0:04.680,-0.003
0:04.683,-0.006
0:04.687,-0.008
0:04.690,-0.011
0:04.693,-0.013
0:04.697,-0.015
0:04.700,-0.017
0:04.703,-0.017
0:04.707,-0.016
0:04.710,-0.014
0:04.713,-0.012
0:04.717,-0.010
0:04.720,-0.007
0:04.723,-0.002
0:04.727,0.000
0:04.730,0.000
0:04.733,-0.003
0:04.737,-0.006
0:04.740,-0.009
0:04.743,-0.008
0:04.747,-0.003
0:04.750,-0.001
0:04.753,0.000
0:04.757,0.001
0:04.760,0.002
0:04.763,0.002
0:04.767,0.003
0:04.770,0.003
0:04.773,0.004
0:04.777,0.004
0:04.780,0.004
0:04.783,0.004
0:04.787,0.004
0:04.790,0.003
0:04.793,0.003
0:04.797,0.003
0:04.800,0.003
0:04.803,0.002
0:04.807,0.001
0:04.810,0.000
0:04.813,0.000
0:04.817,0.000
0:04.820,0.000
0:04.823,-0.001
0:04.827,-0.001
0:04.830,0.001
0:04.833,0.003
0:04.837,0.004
0:04.840,0.006
0:04.843,0.007
0:04.847,0.010
0:04.850,0.013
0:04.853,0.017
0:04.857,0.021
0:04.860,0.026
0:04.863,0.030
0:04.867,0.034
0:04.870,0.036
0:04.873,0.038
0:04.877,0.040
0:04.880,0.042
0:04.883,0.044
0:04.887,0.047
0:04.890,0.049
0:04.893,0.051
0:04.897,0.053
0:04.900,0.056
0:04.903,0.062
0:04.907,0.074
0:04.910,0.080
0:04.913,0.084
0:04.917,0.086
0:04.920,0.088
0:04.923,0.087
0:04.927,0.086
0:04.930,0.082
0:04.933,0.077
0:04.937,0.059
0:04.940,0.034
0:04.943,0.020
0:04.947,0.012
0:04.950,0.007
0:04.953,0.002
0:04.957,-0.001
0:04.960,-0.005
0:04.963,-0.010
0:04.967,-0.016
0:04.970,-0.016
0:04.973,-0.009
0:04.977,-0.003
0:04.980,0.000
0:04.983,0.002
0:04.987,0.006
0:04.990,0.009
0:04.993,0.012
0:04.997,0.017
0:05.000,0.036
0:05.003,0.066
0:05.007,0.115
0:05.010,0.188
0:05.013,0.290
0:05.017,0.414
0:05.020,0.549
0:05.023,0.685
0:05.027,0.807
0:05.030,0.897
0:05.033,0.933
0:05.037,0.901
0:05.040,0.798
0:05.043,0.636
0:05.047,0.441
0:05.050,0.247
0:05.053,0.088
0:05.057,-0.021
0:05.060,-0.069
0:05.063,-0.087
0:05.067,-0.095
0:05.070,-0.103
0:05.073,-0.117
0:05.077,-0.131
0:05.080,-0.139
0:05.083,-0.130
0:05.087,-0.115
0:05.090,-0.103
0:05.093,-0.096
0:05.097,-0.091
0:05.100,-0.097
0:05.103,-0.103
0:05.107,-0.107
0:05.110,-0.110
0:05.113,-0.112
0:05.117,-0.110
0:05.120,-0.107
0:05.123,-0.103
0:05.127,-0.099
0:05.130,-0.095
0:05.133,-0.092
0:05.137,-0.092
0:05.140,-0.093
0:05.143,-0.096
0:05.147,-0.099
0:05.150,-0.102
0:05.153,-0.091
0:05.157,-0.081
0:05.160,-0.075
0:05.163,-0.071
0:05.167,-0.068
0:05.170,-0.067
0:05.173,-0.066
0:05.177,-0.065
0:05.180,-0.064
0:05.183,-0.063
0:05.187,-0.061
0:05.190,-0.060
0:05.193,-0.057
0:05.197,-0.053
0:05.200,-0.047
0:05.203,-0.035
0:05.207,-0.018
0:05.210,-0.003
0:05.213,0.010
0:05.217,0.018
0:05.220,0.022
0:05.223,0.026
0:05.227,0.033
0:05.230,0.040
0:05.233,0.047
0:05.237,0.052
0:05.240,0.057
0:05.243,0.061
0:05.247,0.064
0:05.250,0.067
0:05.253,0.072
0:05.257,0.078
0:05.260,0.079
0:05.263,0.080
0:05.267,0.081
0:05.270,0.081
0:05.273,0.082
0:05.277,0.079
0:05.280,0.074
0:05.283,0.068
0:05.287,0.061
0:05.290,0.052
0:05.293,0.042
0:05.297,0.033
0:05.300,0.023
0:05.303,0.015
0:05.307,0.009
0:05.310,0.005
0:05.313,0.001
0:05.317,-0.001
0:05.320,-0.006
0:05.323,-0.011
0:05.327,-0.016
0:05.330,-0.020
0:05.333,-0.022
0:05.337,-0.024
0:05.340,-0.025
0:05.343,-0.026
0:05.347,-0.027
0:05.350,-0.027
0:05.353,-0.028
0:05.357,-0.028
0:05.360,-0.029
0:05.363,-0.030
0:05.367,-0.031
0:05.370,-0.031
0:05.373,-0.031
0:05.377,-0.030
0:05.380,-0.029
0:05.383,-0.028
0:05.387,-0.027
0:05.390,-0.027
0:05.393,-0.025
0:05.397,-0.025
0:05.400,-0.025
0:05.403,-0.026
0:05.407,-0.028
0:05.410,-0.030
0:05.413,-0.033
0:05.417,-0.035
0:05.420,-0.031
0:05.423,-0.025
0:05.427,-0.022
0:05.430,-0.020
0:05.433,-0.019
0:05.437,-0.017
0:05.440,-0.015
0:05.443,-0.013
0:05.447,-0.010
0:05.450,-0.008
0:05.453,-0.006
0:05.457,-0.004
0:05.460,-0.003
0:05.463,-0.001
0:05.467,0.000
0:05.470,0.001
0:05.473,0.003
0:05.477,0.005
0:05.480,0.008
0:05.483,0.010
0:05.487,0.012
0:05.490,0.013
0:05.493,0.012
0:05.497,0.010
0:05.500,0.008
0:05.503,0.006
0:05.507,0.004
0:05.510,0.002
0:05.513,0.000
0:05.517,-0.001
0:05.520,-0.003
0:05.523,-0.005
0:05.527,-0.007
0:05.530,-0.007
0:05.533,-0.008
0:05.537,-0.007
0:05.540,-0.007
0:05.543,-0.006
0:05.547,-0.004
0:05.550,-0.003
0:05.553,-0.001
0:05.557,0.000
0:05.560,0.001
0:05.563,0.003
0:05.567,0.005
0:05.570,0.008
0:05.573,0.011
0:05.577,0.014
0:05.580,0.018
0:05.583,0.022
0:05.587,0.026
0:05.590,0.027
0:05.593,0.026
0:05.597,0.023
0:05.600,0.019
0:05.603,0.013
0:05.607,0.005
0:05.610,0.000
0:05.613,-0.004
0:05.617,-0.008
0:05.620,-0.010
0:05.623,-0.005
0:05.627,0.003
0:05.630,0.007
0:05.633,0.010
0:05.637,0.012
0:05.640,0.014
0:05.643,0.016
0:05.647,0.018
0:05.650,0.021
0:05.653,0.023
0:05.657,0.025
0:05.660,0.027
0:05.663,0.028
0:05.667,0.030
0:05.670,0.032
0:05.673,0.033
0:05.677,0.035
0:05.680,0.036
0:05.683,0.039
0:05.687,0.043
0:05.690,0.047
0:05.693,0.050
0:05.697,0.053
0:05.700,0.056
0:05.703,0.058
0:05.707,0.061
0:05.710,0.064
0:05.713,0.068
0:05.717,0.070
0:05.720,0.072
0:05.723,0.074
0:05.727,0.077
0:05.730,0.081
0:05.733,0.086
0:05.737,0.086
0:05.740,0.076
0:05.743,0.061
0:05.747,0.043
0:05.750,0.034
0:05.753,0.030
0:05.757,0.027
0:05.760,0.024
0:05.763,0.021
0:05.767,0.018
0:05.770,0.015
0:05.773,0.011
0:05.777,0.005
0:05.780,-0.001
0:05.783,-0.007
0:05.787,-0.012
0:05.790,-0.016
0:05.793,-0.020
0:05.797,-0.023
0:05.800,-0.021
0:05.803,-0.016
0:05.807,-0.001
0:05.810,0.019
0:05.813,0.046
0:05.817,0.080
0:05.820,0.129
0:05.823,0.199
0:05.827,0.296
0:05.830,0.415
0:05.833,0.549
0:05.837,0.683
0:05.840,0.803
0:05.843,0.889
0:05.847,0.925
0:05.850,0.899
0:05.853,0.803
0:05.857,0.645
0:05.860,0.453
0:05.863,0.262
0:05.867,0.103
0:05.870,-0.004
0:05.873,-0.062
0:05.877,-0.086
0:05.880,-0.102
0:05.883,-0.119
0:05.887,-0.135
0:05.890,-0.145
0:05.893,-0.151
0:05.897,-0.151
0:05.900,-0.143
0:05.903,-0.131
0:05.907,-0.118
0:05.910,-0.111
0:05.913,-0.107
0:05.917,-0.104
0:05.920,-0.102
0:05.923,-0.101
0:05.927,-0.100
0:05.930,-0.099
0:05.933,-0.097
0:05.937,-0.096
0:05.940,-0.096
0:05.943,-0.096
0:05.947,-0.096
0:05.950,-0.097
0:05.953,-0.098
0:05.957,-0.099
0:05.960,-0.100
0:05.963,-0.101
0:05.967,-0.102
0:05.970,-0.103
0:05.973,-0.104
0:05.977,-0.102
0:05.980,-0.099
0:05.983,-0.095
0:05.987,-0.089
0:05.990,-0.080
0:05.993,-0.069
0:05.997,-0.054
0:06.000,-0.040
0:06.003,-0.034
0:06.007,-0.030
0:06.010,-0.028
0:06.013,-0.024
0:06.017,-0.020
0:06.020,-0.016
0:06.023,-0.011
0:06.027,-0.006
0:06.030,0.000
0:06.033,0.003
0:06.037,0.008
0:06.040,0.026
0:06.043,0.050
0:06.047,0.063
0:06.050,0.071
0:06.053,0.076
0:06.057,0.081
0:06.060,0.084
0:06.063,0.087
0:06.067,0.091
0:06.070,0.096
0:06.073,0.095
0:06.077,0.087
0:06.080,0.082
0:06.083,0.079
0:06.087,0.075
0:06.090,0.071
0:06.093,0.067
0:06.097,0.063
0:06.100,0.057
0:06.103,0.046
0:06.107,0.029
0:06.110,0.016
0:06.113,0.007
0:06.117,-0.002
0:06.120,-0.011
0:06.123,-0.020
0:06.127,-0.027
0:06.130,-0.029
0:06.133,-0.031
0:06.137,-0.032
0:06.140,-0.033
0:06.143,-0.033
0:06.147,-0.034
0:06.150,-0.034
0:06.153,-0.034
0:06.157,-0.034
0:06.160,-0.034
0:06.163,-0.035
0:06.167,-0.035
0:06.170,-0.035
0:06.173,-0.035
0:06.177,-0.034
0:06.180,-0.034
0:06.183,-0.035
0:06.187,-0.036
0:06.190,-0.037
0:06.193,-0.037
0:06.197,-0.037
0:06.200,-0.037
0:06.203,-0.038
0:06.207,-0.039
0:06.210,-0.041
0:06.213,-0.042
0:06.217,-0.044
0:06.220,-0.045
0:06.223,-0.047
0:06.227,-0.050
0:06.230,-0.052
0:06.233,-0.055
0:06.237,-0.056
0:06.240,-0.055
0:06.243,-0.052
0:06.247,-0.049
0:06.250,-0.046
0:06.253,-0.043
0:06.257,-0.040
0:06.260,-0.036
0:06.263,-0.031
0:06.267,-0.026
0:06.270,-0.020
0:06.273,-0.015
0:06.277,-0.011
0:06.280,-0.008
0:06.283,-0.006
0:06.287,-0.003
0:06.290,0.000
0:06.293,0.000
0:06.297,0.001
0:06.300,0.000
0:06.303,0.000
0:06.307,-0.001
0:06.310,-0.003
0:06.313,-0.005
0:06.317,-0.008
0:06.320,-0.010
0:06.323,-0.012
0:06.327,-0.013
0:06.330,-0.015
0:06.333,-0.016
0:06.337,-0.017
0:06.340,-0.018
0:06.343,-0.018
0:06.347,-0.018
0:06.350,-0.017
0:06.353,-0.016
0:06.357,-0.015
0:06.360,-0.014
0:06.363,-0.012
0:06.367,-0.011
0:06.370,-0.009
0:06.373,-0.008
0:06.377,-0.006
0:06.380,-0.005
0:06.383,-0.003
0:06.387,0.000
0:06.390,0.002
0:06.393,0.005
0:06.397,0.007
0:06.400,0.007
0:06.403,0.007
0:06.407,0.006
0:06.410,0.006
0:06.413,0.005
0:06.417,0.004
0:06.420,0.004
0:06.423,0.002
0:06.427,0.001
0:06.430,0.000
0:06.433,-0.001
0:06.437,-0.001
0:06.440,-0.001
0:06.443,0.000
0:06.447,0.000
0:06.450,0.000
0:06.453,0.000
0:06.457,0.001
0:06.460,0.003
0:06.463,0.005
0:06.467,0.008
0:06.470,0.010
0:06.473,0.018
0:06.477,0.030
0:06.480,0.037
0:06.483,0.043
0:06.487,0.043
0:06.490,0.038
0:06.493,0.034
0:06.497,0.031
0:06.500,0.029
0:06.503,0.030
0:06.507,0.034
0:06.510,0.040
0:06.513,0.046
0:06.517,0.056
0:06.520,0.068
0:06.523,0.084
0:06.527,0.102
0:06.530,0.111
0:06.533,0.117
0:06.537,0.121
0:06.540,0.121
0:06.543,0.116
0:06.547,0.108
0:06.550,0.095
0:06.553,0.078
0:06.557,0.066
0:06.560,0.059
0:06.563,0.052
0:06.567,0.044
0:06.570,0.031
0:06.573,0.018
0:06.577,0.014
0:06.580,0.011
0:06.583,0.009
0:06.587,0.008
0:06.590,0.008
0:06.593,0.010
0:06.597,0.015
0:06.600,0.020
0:06.603,0.027
0:06.607,0.038
0:06.610,0.047
0:06.613,0.056
0:06.617,0.065
0:06.620,0.077
0:06.623,0.106
0:06.627,0.158
0:06.630,0.236
0:06.633,0.339
0:06.637,0.462
0:06.640,0.596
0:06.643,0.724
0:06.647,0.826
0:06.650,0.874
0:06.653,0.874
0:06.657,0.825
0:06.660,0.715
0:06.663,0.567
0:06.667,0.394
0:06.670,0.216
0:06.673,0.062
0:06.677,-0.041
0:06.680,-0.076
0:06.683,-0.075
0:06.687,-0.054
0:06.690,-0.042
0:06.693,-0.051
0:06.697,-0.076
0:06.700,-0.114
0:06.703,-0.137
0:06.707,-0.144
0:06.710,-0.135
0:06.713,-0.121
0:06.717,-0.102
0:06.720,-0.086
0:06.723,-0.078
0:06.727,-0.072
0:06.730,-0.067
0:06.733,-0.063
0:06.737,-0.061
0:06.740,-0.060
0:06.743,-0.059
0:06.747,-0.058
0:06.750,-0.057
0:06.753,-0.056
0:06.757,-0.056
0:06.760,-0.055
0:06.763,-0.055
0:06.767,-0.055
0:06.770,-0.055
0:06.773,-0.054
0:06.777,-0.053
0:06.780,-0.052
0:06.783,-0.052
0:06.787,-0.052
0:06.790,-0.051
0:06.793,-0.051
0:06.797,-0.050
0:06.800,-0.050
0:06.803,-0.048
0:06.807,-0.047
0:06.810,-0.045
0:06.813,-0.041
0:06.817,-0.031
0:06.820,-0.021
0:06.823,-0.011
0:06.827,-0.001
0:06.830,0.005
0:06.833,0.011
0:06.837,0.016
0:06.840,0.023
0:06.843,0.033
0:06.847,0.039
0:06.850,0.043
0:06.853,0.047
0:06.857,0.051
0:06.860,0.055
0:06.863,0.059
0:06.867,0.062
0:06.870,0.066
0:06.873,0.069
0:06.877,0.073
0:06.880,0.077
0:06.883,0.080
0:06.887,0.081
0:06.890,0.080
0:06.893,0.079
0:06.897,0.076
0:06.900,0.073
0:06.903,0.062
0:06.907,0.035
0:06.910,0.009
0:06.913,0.001
0:06.917,-0.004
0:06.920,-0.011
0:06.923,-0.016
0:06.927,-0.024
0:06.930,-0.034
0:06.933,-0.043
0:06.937,-0.048
0:06.940,-0.051
0:06.943,-0.053
0:06.947,-0.055
0:06.950,-0.056
0:06.953,-0.058
0:06.957,-0.060
0:06.960,-0.063
0:06.963,-0.066
0:06.967,-0.068
0:06.970,-0.071
0:06.973,-0.075
0:06.977,-0.080
0:06.980,-0.089
0:06.983,-0.104
0:06.987,-0.112
0:06.990,-0.116
0:06.993,-0.119
0:06.997,-0.122
0:07.000,-0.125
0:07.003,-0.126
0:07.007,-0.126
0:07.010,-0.123
0:07.013,-0.120
0:07.017,-0.115
0:07.020,-0.110
0:07.023,-0.102
0:07.027,-0.101
0:07.030,-0.106
0:07.033,-0.109
0:07.037,-0.111
0:07.040,-0.113
0:07.043,-0.115
0:07.047,-0.116
0:07.050,-0.116
0:07.053,-0.116
0:07.057,-0.116
0:07.060,-0.116
0:07.063,-0.116
0:07.067,-0.115
0:07.070,-0.113
0:07.073,-0.110
0:07.077,-0.124
0:07.080,-0.148
0:07.083,-0.175
0:07.087,-0.188
0:07.090,-0.195
0:07.093,-0.200
0:07.097,-0.203
0:07.100,-0.206
0:07.103,-0.209
0:07.107,-0.212
0:07.110,-0.216
0:07.113,-0.218
0:07.117,-0.221
0:07.120,-0.224
0:07.123,-0.227
0:07.127,-0.231
0:07.130,-0.235
0:07.133,-0.239
0:07.137,-0.242
0:07.140,-0.245
0:07.143,-0.248
0:07.147,-0.252
0:07.150,-0.258
0:07.153,-0.265
0:07.157,-0.273
0:07.160,-0.281
0:07.163,-0.289
0:07.167,-0.296
0:07.170,-0.303
0:07.173,-0.309
0:07.177,-0.314
0:07.180,-0.318
0:07.183,-0.321
0:07.187,-0.324
0:07.190,-0.326
0:07.193,-0.328
0:07.197,-0.328
0:07.200,-0.328
0:07.203,-0.325
0:07.207,-0.321
0:07.210,-0.317
0:07.213,-0.312
0:07.217,-0.306
0:07.220,-0.298
0:07.223,-0.289
0:07.227,-0.282
0:07.230,-0.275
0:07.233,-0.261
0:07.237,-0.238
0:07.240,-0.217
0:07.243,-0.202
0:07.247,-0.188
0:07.250,-0.170
0:07.253,-0.148
0:07.257,-0.127
0:07.260,-0.105
0:07.263,-0.083
0:07.267,-0.063
0:07.270,-0.049
0:07.273,-0.039
0:07.277,-0.022
0:07.280,0.001
0:07.283,0.019
0:07.287,0.026
0:07.290,0.031
0:07.293,0.030
0:07.297,0.020
0:07.300,0.013
0:07.303,0.007
0:07.307,0.002
0:07.310,0.000
0:07.313,0.002
0:07.317,0.008
0:07.320,0.018
0:07.323,0.049
0:07.327,0.087
0:07.330,0.125
0:07.333,0.142
0:07.337,0.152
0:07.340,0.159
0:07.343,0.158
0:07.347,0.145
0:07.350,0.127
0:07.353,0.103
0:07.357,0.090
0:07.360,0.084
0:07.363,0.079
0:07.367,0.074
0:07.370,0.070
0:07.373,0.065
0:07.377,0.057
0:07.380,0.028
0:07.383,-0.007
0:07.387,-0.031
0:07.390,-0.059
0:07.393,-0.078
0:07.397,-0.090
0:07.400,-0.089
0:07.403,-0.063
0:07.407,-0.008
0:07.410,0.065
0:07.413,0.149
0:07.417,0.232
0:07.420,0.306
0:07.423,0.372
0:07.427,0.431
0:07.430,0.464
0:07.433,0.463
0:07.437,0.422
0:07.440,0.329
0:07.443,0.207
0:07.447,0.075
0:07.450,-0.046
0:07.453,-0.149
0:07.457,-0.233
0:07.460,-0.300
0:07.463,-0.345
0:07.467,-0.365
0:07.470,-0.374
0:07.473,-0.379
0:07.477,-0.382
0:07.480,-0.386
0:07.483,-0.391
0:07.487,-0.397
0:07.490,-0.403
0:07.493,-0.413
0:07.497,-0.426
0:07.500,-0.427
0:07.503,-0.415
0:07.507,-0.404
0:07.510,-0.393
0:07.513,-0.383
0:07.517,-0.374
0:07.520,-0.369
0:07.523,-0.366
0:07.527,-0.364
0:07.530,-0.361
0:07.533,-0.357
0:07.537,-0.353
0:07.540,-0.350
0:07.543,-0.346
0:07.547,-0.340
0:07.550,-0.329
0:07.553,-0.306
0:07.557,-0.290
0:07.560,-0.281
0:07.563,-0.272
0:07.567,-0.263
0:07.570,-0.236
0:07.573,-0.202
0:07.577,-0.166
0:07.580,-0.142
0:07.583,-0.116
0:07.587,-0.088
0:07.590,-0.039
0:07.593,0.022
0:07.597,0.084
0:07.600,0.134
0:07.603,0.172
0:07.607,0.208
0:07.610,0.230
0:07.613,0.267
0:07.617,0.301
0:07.620,0.322
0:07.623,0.344
0:07.627,0.365
0:07.630,0.396
0:07.633,0.436
0:07.637,0.481
0:07.640,0.520
0:07.643,0.556
0:07.647,0.581
0:07.650,0.606
0:07.653,0.621
0:07.657,0.623
0:07.660,0.625
0:07.663,0.626
0:07.667,0.627
0:07.670,0.622
0:07.673,0.613
0:07.677,0.602
0:07.680,0.589
0:07.683,0.576
0:07.687,0.566
0:07.690,0.559
0:07.693,0.552
0:07.697,0.543
0:07.700,0.534
0:07.703,0.528
0:07.707,0.523
0:07.710,0.519
0:07.713,0.516
0:07.717,0.512
0:07.720,0.508
0:07.723,0.504
0:07.727,0.499
0:07.730,0.495
0:07.733,0.489
0:07.737,0.483
0:07.740,0.477
0:07.743,0.469
0:07.747,0.463
0:07.750,0.457
0:07.753,0.451
0:07.757,0.444
0:07.760,0.434
0:07.763,0.418
0:07.767,0.403
0:07.770,0.389
0:07.773,0.374
0:07.777,0.358
0:07.780,0.341
0:07.783,0.325
0:07.787,0.319
0:07.790,0.316
0:07.793,0.314
0:07.797,0.313
0:07.800,0.311
0:07.803,0.309
0:07.807,0.305
0:07.810,0.301
0:07.813,0.296
0:07.817,0.290
0:07.820,0.280
0:07.823,0.262
0:07.827,0.245
0:07.830,0.228
0:07.833,0.211
0:07.837,0.195
0:07.840,0.185
0:07.843,0.178
0:07.847,0.171
0:07.850,0.164
0:07.853,0.156
0:07.857,0.148
0:07.860,0.141
0:07.863,0.132
0:07.867,0.123
0:07.870,0.113
0:07.873,0.104
0:07.877,0.097
0:07.880,0.089
0:07.883,0.082
0:07.887,0.073
0:07.890,0.063
0:07.893,0.049
0:07.897,0.035
0:07.900,0.025
0:07.903,0.017
0:07.907,0.009
0:07.910,0.003
0:07.913,0.000
0:07.917,-0.003
0:07.920,-0.005
0:07.923,-0.007
0:07.927,-0.008
0:07.930,-0.010
0:07.933,-0.012
0:07.937,-0.014
0:07.940,-0.016
0:07.943,-0.018
0:07.947,-0.019
0:07.950,-0.021
0:07.953,-0.023
0:07.957,-0.025
0:07.960,-0.027
0:07.963,-0.030
0:07.967,-0.032
0:07.970,-0.034
0:07.973,-0.036
0:07.977,-0.038
0:07.980,-0.039
0:07.983,-0.041
0:07.987,-0.041
0:07.990,-0.042
0:07.993,-0.044
0:07.997,-0.045
0:08.000,-0.046
0:08.003,-0.047
0:08.007,-0.048
0:08.010,-0.049
0:08.013,-0.051
0:08.017,-0.053
0:08.020,-0.055
0:08.023,-0.056
0:08.027,-0.057
0:08.030,-0.058
0:08.033,-0.059
0:08.037,-0.061
0:08.040,-0.063
0:08.043,-0.064
0:08.047,-0.066
0:08.050,-0.068
0:08.053,-0.071
0:08.057,-0.075
0:08.060,-0.080
0:08.063,-0.083
0:08.067,-0.084
0:08.070,-0.082
0:08.073,-0.079
0:08.077,-0.075
0:08.080,-0.070
0:08.083,-0.066
0:08.087,-0.061
0:08.090,-0.057
0:08.093,-0.051
0:08.097,-0.046
0:08.100,-0.040
0:08.103,-0.034
0:08.107,-0.027
0:08.110,-0.020
0:08.113,-0.012
0:08.117,-0.001
0:08.120,0.007
0:08.123,0.007
0:08.127,0.001
0:08.130,-0.007
0:08.133,-0.019
0:08.137,-0.035
0:08.140,-0.047
0:08.143,-0.064
0:08.147,-0.085
0:08.150,-0.096
0:08.153,-0.101
0:08.157,-0.107
0:08.160,-0.110
0:08.163,-0.113
0:08.167,-0.115
0:08.170,-0.116
0:08.173,-0.116
0:08.177,-0.116
0:08.180,-0.115
0:08.183,-0.113
0:08.187,-0.110
0:08.190,-0.106
0:08.193,-0.099
0:08.197,-0.091
0:08.200,-0.061
0:08.203,-0.007
0:08.207,0.062
0:08.210,0.144
0:08.213,0.237
0:08.217,0.341
0:08.220,0.450
0:08.223,0.555
0:08.227,0.640
0:08.230,0.679
0:08.233,0.693
0:08.237,0.671
0:08.240,0.604
0:08.243,0.481
0:08.247,0.320
0:08.250,0.147
0:08.253,-0.012
0:08.257,-0.132
0:08.260,-0.205
0:08.263,-0.231
0:08.267,-0.240
0:08.270,-0.249
0:08.273,-0.248
0:08.277,-0.234
0:08.280,-0.210
0:08.283,-0.184
0:08.287,-0.173
0:08.290,-0.168
0:08.293,-0.164
0:08.297,-0.161
0:08.300,-0.159
0:08.303,-0.156
0:08.307,-0.153
0:08.310,-0.151
0:08.313,-0.149
0:08.317,-0.147
0:08.320,-0.145
0:08.323,-0.144
0:08.327,-0.143
0:08.330,-0.144
0:08.333,-0.144
0:08.337,-0.144
0:08.340,-0.144
0:08.343,-0.142
0:08.347,-0.140
0:08.350,-0.138
0:08.353,-0.136
0:08.357,-0.134
0:08.360,-0.133
0:08.363,-0.131
0:08.367,-0.129
0:08.370,-0.127
0:08.373,-0.124
0:08.377,-0.121
0:08.380,-0.118
0:08.383,-0.115
0:08.387,-0.111
0:08.390,-0.107
0:08.393,-0.101
0:08.397,-0.095
0:08.400,-0.088
0:08.403,-0.082
0:08.407,-0.077
0:08.410,-0.073
0:08.413,-0.068
0:08.417,-0.061
0:08.420,-0.047
0:08.423,-0.019
0:08.427,0.000
0:08.430,0.009
0:08.433,0.018
0:08.437,0.028
0:08.440,0.038
0:08.443,0.048
0:08.447,0.054
0:08.450,0.061
0:08.453,0.067
0:08.457,0.073
0:08.460,0.077
0:08.463,0.078
0:08.467,0.077
0:08.470,0.073
0:08.473,0.067
0:08.477,0.061
0:08.480,0.055
0:08.483,0.049
0:08.487,0.042
0:08.490,0.033
0:08.493,0.026
0:08.497,0.020
0:08.500,0.014
0:08.503,0.010
0:08.507,0.005
0:08.510,0.001
0:08.513,-0.002
0:08.517,-0.006
0:08.520,-0.010
0:08.523,-0.014
0:08.527,-0.017
0:08.530,-0.020
0:08.533,-0.022
0:08.537,-0.026
0:08.540,-0.031
0:08.543,-0.037
0:08.547,-0.042
0:08.550,-0.044
0:08.553,-0.044
0:08.557,-0.042
0:08.560,-0.039
0:08.563,-0.035
0:08.567,-0.031
0:08.570,-0.024
0:08.573,-0.018
0:08.577,-0.016
0:08.580,-0.018
0:08.583,-0.022
0:08.587,-0.023
0:08.590,-0.025
0:08.593,-0.026
0:08.597,-0.027
0:08.600,-0.029
0:08.603,-0.030
0:08.607,-0.033
0:08.610,-0.034
0:08.613,-0.035
0:08.617,-0.034
0:08.620,-0.033
0:08.623,-0.031
0:08.627,-0.029
0:08.630,-0.027
0:08.633,-0.026
0:08.637,-0.025
0:08.640,-0.024
0:08.643,-0.024
0:08.647,-0.024
0:08.650,-0.025
0:08.653,-0.026
0:08.657,-0.026
0:08.660,-0.027
0:08.663,-0.027
0:08.667,-0.026
0:08.670,-0.025
0:08.673,-0.024
0:08.677,-0.022
0:08.680,-0.021
0:08.683,-0.020
0:08.687,-0.021
0:08.690,-0.022
0:08.693,-0.024
0:08.697,-0.026
0:08.700,-0.029
0:08.703,-0.030
0:08.707,-0.030
0:08.710,-0.029
0:08.713,-0.029
0:08.717,-0.029
0:08.720,-0.028
0:08.723,-0.027
0:08.727,-0.025
0:08.730,-0.023
0:08.733,-0.022
0:08.737,-0.021
0:08.740,-0.021
0:08.743,-0.021
0:08.747,-0.022
0:08.750,-0.022
0:08.753,-0.022
0:08.757,-0.022
0:08.760,-0.022
0:08.763,-0.021
0:08.767,-0.019
0:08.770,-0.018
0:08.773,-0.016
0:08.777,-0.015
0:08.780,-0.015
0:08.783,-0.015
0:08.787,-0.016
0:08.790,-0.017
0:08.793,-0.018
0:08.797,-0.020
0:08.800,-0.022
0:08.803,-0.025
0:08.807,-0.028
0:08.810,-0.030
0:08.813,-0.032
0:08.817,-0.033
0:08.820,-0.035
0:08.823,-0.037
0:08.827,-0.039
0:08.830,-0.041
0:08.833,-0.043
0:08.837,-0.044
0:08.840,-0.045
0:08.843,-0.047
0:08.847,-0.049
0:08.850,-0.051
0:08.853,-0.053
0:08.857,-0.054
0:08.860,-0.055
0:08.863,-0.054
0:08.867,-0.053
